VQ74,Cow,63.00
RE56,Soup,54.00
AD42,Spaghetti,29.00
BJ15,Spoon,5.00
JE9,Garlic,11.00
VZ72,Fruit,46.00
IN26,Hospital,6.00
SS51,Plane,100.00
CI48,Trousers,2.00
LD49,Monkey,24.00
MW61,Cookware,90.00
OC64,Skirt,39.00
YH36,Moonlight,96.00
RO90,Turtle,73.00
UC52,Boat,42.00
ME45,Suitcase,86.00
BK99,Butter,41.00
PM63,Butter,73.00
NX74,Mango,49.00
QZ61,Antlers,95.00
GB100,Watch,39.00
FW65,Boots,97.00
HK30,Watch,100.00
CO2,Pigeon,50.00
QY14,Blazer,31.00
MJ54,Ginger,61.00
FH71,Bread,50.00
YV65,Shorts,37.00
IG93,Plant,11.00
HY91,Spaghetti,80.00
JX1,Jewelry,90.00
NK70,Mirror,78.00
SU17,Bermudas,94.00
FT70,Fork,49.00
OE85,Stairs,79.00
MD81,Crib,79.00
EM23,Street,101.00
VR77,Aircraft,1.00
LF12,Sunglasses,84.00
QU9,Vest,74.00
QK0,Mall,49.00
MT17,Lemon,81.00
FA76,Glasses,85.00
BD60,Newspaper,95.00
